hanche_droite,genou_droit,cheville_droite,hanche_gauche,genou_gauche,cheville_gauche,robot_epaule_avant_droite,robot_coude_avant_droit,robot_poignet_avant_droit,robot_epaule_avant_gauche,robot_coude_avant_gauche,robot_poignet_avant_gauche,temps
-0.009951878936923925,-1.9149933705954418,-0.8995006536802931,0.14826013829306803,0.4502515276108725,0.4627822289097939,-0.009951878936923925,-1.9149933705954418,-0.8995006536802931,0.14826013829306803,0.4502515276108725,0.4627822289097939,0.97
0.052528671180748054,-1.9657675410150084,-0.8912971188741355,0.09012177632332916,0.4619190837009438,0.39530319918632584,0.052528671180748054,-1.9657675410150084,-0.8912971188741355,0.09012177632332916,0.4619190837009438,0.39530319918632584,0.98
0.12653139723102552,-1.9960161759673656,-0.8915030346740488,0.03203488798021889,0.4794082995429043,0.34497087485358024,0.12653139723102552,-1.9960161759673656,-0.8915030346740488,0.03203488798021889,0.4794082995429043,0.34497087485358024,0.99
0.19968826057668923,-2.027112555030193,-0.9010304163596404,-0.012397935192049792,0.50175802592907,0.30215765778407144,0.19968826057668923,-2.027112555030193,-0.9010304163596404,-0.012397935192049792,0.50175802592907,0.30215765778407144,1.0
0.25689907187925226,-2.050849880472673,-0.8996912531009554,-0.05900013828472242,0.5198259952057225,0.26537567140804585,0.25689907187925226,-2.050849880472673,-0.8996912531009554,-0.05900013828472242,0.5198259952057225,0.26537567140804585,1.01
0.3061810144697895,-2.049566157911839,-0.8993610984122192,-0.10643182178269045,0.5342057601193853,0.23616152805311735,0.3061810144697895,-2.049566157911839,-0.8993610984122192,-0.10643182178269045,0.5342057601193853,0.23616152805311735,1.02
0.3598700120325426,-2.032735567701842,-0.9126867737243737,-0.15645448732582676,0.5431817389605442,0.21276952813252795,0.3598700120325426,-2.032735567701842,-0.9126867737243737,-0.15645448732582676,0.5431817389605442,0.21276952813252795,1.03
0.3990272650418505,-2.0090381349193307,-0.901144271523803,-0.20089681327574824,0.5535745678056632,0.19352746614386387,0.3990272650418505,-2.0090381349193307,-0.901144271523803,-0.20089681327574824,0.5535745678056632,0.19352746614386387,1.04
0.4465764714900484,-1.9608270745224297,-0.8966824098824543,-0.2555973320990527,0.561866244679527,0.1789998532960928,0.4465764714900484,-1.9608270745224297,-0.8966824098824543,-0.2555973320990527,0.561866244679527,0.1789998532960928,1.05
0.4923077550892662,-1.9225093475478845,-0.8851049535043006,-0.3033123393809033,0.5673507992792243,0.15902509840559514,0.4923077550892662,-1.9225093475478845,-0.8851049535043006,-0.3033123393809033,0.5673507992792243,0.15902509840559514,1.06
0.5251147152252293,-1.8669594399537308,-0.8618655990069678,-0.3420966267909102,0.5810636727928495,0.14754009332930432,0.5251147152252293,-1.8669594399537308,-0.8618655990069678,-0.3420966267909102,0.5810636727928495,0.14754009332930432,1.07
0.5701102500090023,-1.8125306323633024,-0.8588433022020691,-0.3737085912145133,0.5782613722689941,0.14089368267373506,0.5701102500090023,-1.8125306323633024,-0.8588433022020691,-0.3737085912145133,0.5782613722689941,0.14089368267373506,1.08
0.604944401171678,-1.7558108812735793,-0.8474587308967444,-0.4013811647298523,0.5831374265133185,0.12394814886312154,0.604944401171678,-1.7558108812735793,-0.8474587308967444,-0.4013811647298523,0.5831374265133185,0.12394814886312154,1.09
0.6377317106692999,-1.7053391552030117,-0.8273884869087152,-0.4176809074502984,0.5902392965095625,0.11041152279880279,0.6377317106692999,-1.7053391552030117,-0.8273884869087152,-0.4176809074502984,0.5902392965095625,0.11041152279880279,1.1
0.6698318979312449,-1.6559989845043988,-0.8099368286234007,-0.435297480165724,0.59929524754213,0.09894034600649584,0.6698318979312449,-1.6559989845043988,-0.8099368286234007,-0.435297480165724,0.59929524754213,0.09894034600649584,1.11
0.6991163516988228,-1.6061163977544366,-0.7914553927353972,-0.45140544582815867,0.6107083687550341,0.0881891070218543,0.6991163516988228,-1.6061163977544366,-0.7914553927353972,-0.45140544582815867,0.6107083687550341,0.0881891070218543,1.12
0.7298803579557418,-1.555156192871232,-0.7726755868875297,-0.46571277955633916,0.6212670411658494,0.0773043207175968,0.7298803579557418,-1.555156192871232,-0.7726755868875297,-0.46571277955633916,0.6212670411658494,0.0773043207175968,1.13
